reviewIndex,encodedSenderId,encodedTargetId,reviewContent,reviewRate,reviewType,DateTime
59,614a82bd851183dfd3867552867192af98910cf0eef472355cef65ec0a773c47,ee61abd6e40de9afc9fcfabacf556f988f7236f29cbdb2bda57ca09af4bb15db,시범 면접을 진행하였고 약속시간 잘 지켜주시고 아이랑 잘 놀아주셨습니다. 아기 자는 데 벨 누르신 거랑 사적인 질문하시는 부분 빼고는 괜찮았습니다.,3,recruitReview,2020/01/08 20:11
60,3e78b82377502d38c65e2332496309a658b987b1e5b3e910c0ce99c9f2f52a17,279bce665ede18aa70a645c066931d9dce011cf52d51f37d3038af2856df899b,채용되어 돌봄 오시기로 한 전날 밤 8:30분쯤 연락 와서 감기 기운이 있으시다고 하셨네요.. 몸 상태가 오 후보단 나아졌지만 아이들에게 잔병 옮길까 걱정이라 하셔서 채용 취소하게 되었습니다~ 늦게라도 연락 주신 건 감사하지만.. 몸 상태가 그때부터 안 좋아 지으신 건 아닐 테고.. 제가 다음날 아이 돌봐줄 사람을 급히 구하기에는 시간이 다소 늦은 감이 있고 답 장 달라 하셔 서 문자 드렸는데 답은 없으시더라고요 ;;; 여하튼 컨디션 관리 잘 하셔야겠네요 아이돌 볼 땐 체력이 기본이니까요~~,1,recruitReview,2020/01/09 12:45
61,7e8d02db66f6cce273fabd18cea3b56a13d575df1c49ffb6e411f21ebad05eb9,6e68329b50c5f320a127b748621851b66fa9c0cec48f2debf5c87ae7dab7ff71,아이가 활동적이라 체력 소모가 큽니다. 아이가 자기주장이 강하지만 좀 친해지고 나니 아이를 대하기 수월했습니다. 아이가 선생님과 둘이 있을 때엔 그나마 괜찮지만 어머니와 함께 있을 때에는 포기하는 게 좋을 정도로 말을 듣지 않습니다. 동물을 좋아하고 몸으로 노는 것을 좋아하며 양손을 모두 잘 씁니다. 격하게 노는 것을 좋아합니다. 어머님의 일정이 불규칙하여 불시에 부탁하시는 경우도 있을 수 있습니다.,2,recruitReview,2020/02/07 1:12
62,5f35278237d9ffa0c5c349ecf062177dcf8d6444db374c1a21fd316e455b49a6,3437ab8e312f92536ae4936dbf8b6d9fcda3a5addc2b952a4b27429966f66364,대면 인터뷰 후 아이와 함께 소중한 시간을 만들어 가기로 했습니다 너무 예쁜 도윤이와 즐거운 시간 만들어 소중한 시간으로 채워 갈게 요 책을 좋아하는 아니기 되도록 책을 많이 읽어주고 싶어요,3,recruitReview,2020/01/07 8:03
63,33b343e67a06526d1373f147c3c21cf68dd5202d586aa71bae50dc9b8f3640ea,b60a38b43f82b5d606a05f994adba55e7b84db4613dde4dd9bc8990e78e6c5f6,급하게 연락받고. 방문해보니 ? 20일 된 여아. 신생아였습니다 오랜만에 갓난아기를 보니. 새롭기도 하고. 조심스럽기도 했지만 ?기쁜 맘으로 목욕도 조심조심시키고. 엄마가 준비해주신 우유도 먹이고. 잠도 재우고 ?? 부모님도 산후라 힘드셨을 텐데. 친절하게 잘해주셨습니다 오랜만에 갓난아기도 안아보고. 행복한 시간이었습니다 산모. 아기 모두 건강하게 지내길 바랍니다 고맙습니다,3,recruitReview,2020/01/08 1:17
64,4383f5ab0297d30987c57190d2d613d98bfe4793f523dbbd83699ad9708978a4,2c7faf8d14fde2494fe5d70e96df66243ea01040f62086638cff19cb8c139c53,첫날이었는데 사정이 있으셔서 많이 늦으셨어요... 그리고 아이에게 말을 많이 걸어달라고 부탁드렸는데 성격이 조용 조용하셔서 다른 시트님들에 비해 말이 아주 적으셨어요. 아이들과 엄청 재밌게 놀아주는 스타일은 아니셨어요.,3,recruitReview,2020/01/17 18:40
65,3e78b82377502d38c65e2332496309a658b987b1e5b3e910c0ce99c9f2f52a17,3075e42c39876f2c465d2c7ec98042a20771e9034e245ae9a63c451a95f7c272,"제가 신청한 맘시터였구요 이틀 채용하였습니다
돌봄가능 연령에 영아 체크되어있어 신청하였고 수락하셨는데 첫날 이유식을 처음 줘보신다고 해서 좀 당황했습니다.. 저희는 쌍둥이라 한명씩 전담해서 줘야 하는데...
첫날 한아이 목욕시키고 둘째 목욕물 받는것 부탁드리면서 물 온도 맞추기 어려우니까 걍 따끈하게 받으시면 제가 찬물섞어서 온도 맞추겠다 차가운걸 뜨거운물로 맞추는 시간보다 뜨거운걸 찬물로 맞추는게 더 빠르다고도 말씀 드렸고 
두번째 채용일에는 중간에 이틀 텀이 있어 그걸 잊으셨는지 물온도가 너무 차더라고요.. 애 벗겨서 들어갔는데 그나마 좀 따뜻한물에 앉히고 뜨거운물 틀어서 온도 맞추는데.. 애 좀먹었습니다
그리고 목욕시키고 나와서 안방에 가는데 안방문을 활짝- 열어두셔서 온기는 다 빠져나가고 거기서 애 벗기고 로션 발라주고 옷입혀야 하는데.... 저희집은 외풍이 좀 있거든요..ㅠㅠ
제가 첫날에도 둘째날에도 목욕물 받을때부터 온기 안나가게 문 닫고 하시라고 말씀드렸는데 주의깊게 듣질 않으셨나봐요.. 
경험이 없으셔서 그럴거라 이해해보려고 합니다만 사정상 여러명의 맘시터분들을 겪었어요 스무살 맘시터분도. 맘시터일 자체를 처음하시는분도 겪어봤는데.. 그분들이 생각나는 하루였네요.. 엄마들의 요구사항은 주의깊게 잘 들으셔서 해주시면 좋겠어요 아이들 나이와 상관없이 언제나 필요한 일인거 같습니다. 어쨌든 이틀동안 고생하셨어요!!",1,recruitReview,2020/01/10 18:42
66,a01099d821974609efafa894f196ccacce82c3938ff63e424f5f19541a34e634,36c042504271970aa0917f87160775651380b4d1efdc429c33e2b5a8fa305d6b,"친절하시고 시간 약속을 잘 지켜주셨습니다. 그리고 적극적이셨어요 하지만 30개월 남자아이가 있다고 말씀드렸는데 치마를 입고 오셔서 불편해하신 점, 그리고 실제적으로 아이와 놀아주는 방법을 잘 모르시는 것 같아 아쉬웠습니다",3,recruitReview,2020/01/15 17:05
67,39d0e6c6ab6651d57150e1d5cae3dec4e7a12705dae2fd4378698e390c30b1ff,bbf503cd89e6644cd1716f5cebbc99ef2d2306773a3b77e122637767d0e12759,두 아이와 즐겁게 보냈습니다 식사도 잘 챙겨주시고 활동비도 잘 받았어요 다만 스케줄이 5일 진행 예정이 하루하고 전부 취소하여 다른 스케줄을 잡을 수가 없어 아쉬움이 있었습니다,3,recruitReview,2020/01/15 11:44
68,0ecde3f639f467ada19fa98b454b69aef726ea23a27ec7ee127fbe969a8ab644,6be435b5e355c8c56e1b2ff98b63619044bb2ea4121a1e02c06ab42bf313cc06,시간이 맞지 않아 아쉽네요 좋은 분 만나길 바랍니다,3,recruitReview,2020/01/13 23:15
69,b870bbad2ce55bce9fb9423c8bc0918a8437c3130e4a520608ca43a70fb2d9d3,b568f577f0189ae18747dc861b302252d3e13c01f2644163a1894fd6c82b7d4c,두 번 오셨었는데 갑자기 아기 안고 있는 게 힘들다고 그만두신다고 연락받았네요 ;; 네 시간 동안에 계속 서너 번씩 전회도 하시고 처음 오셨을 때 마음대로 뭐 꺼내드셔서 좀 당황스러웠네요 ㅎㅎ 도착 시간은 시작 시간보다 몇 분씩 늦으시고 가실 땐 이십분 먼저 가셔서 또 당황했던 기 억이 있네요,1,recruitReview,2020/02/05 23:55
70,868e67d78e86ab2f6605a1a2aae7e925c762d6a7a487f057c3e3e96d620ff7ad,f7de06a10a821667516a2ab7cd335e87bb76a8fc110e584f74d3aa5e6afaa163,며칠 동안 잘 돌봐주셨어요 늦은 시간까지 고생해주셨어요,2,recruitReview,2020/01/26 20:24
71,7b8fc7072826d7a2e620252529a1dda997ec8e269d64421f639f2c60acf8b216,34d3251b0d6bca506a97870aabf95f19fd2ae8d3709591154ec5c7288e4c5166,시간이 안 맞아서 채용 못했습니다 다음에는 잘 부탁드립니다,3,recruitReview,2020/01/09 11:45
72,f5ddcfd8ff9c1b908b24652f3560dcb3d88ca45608a871344b3a19b5036f86fe,5488e0934573bacc267fb507f3b69afe5e3d2ad07ce6290973b08e53122fdcbb,저에게 신청해주셨으나 아무런 연락이 없었습니다,1,recruitReview,2020/01/08 18:27
73,bfa1d8fc2303e8baac8954913b6095d90d453c31dd7ff46bcf75964f8dcdfa12,85d2eb6a17a22c5c3d5ffce9a078afd4600906fc6ab9d9f47d92883e554e4f44,하원 40분 전에 아파서 못 오신다고 연락 주셔서 당황했습니다. 회사에서 집까지 한 시간 넘게 걸리는데... 하루 봐주셨습니다.,1,recruitReview,2020/01/22 11:33
74,7a29248e8afd4a549001d7dabb2a940d74a191bedc0cc512a62ce56f5c4e3627,8485a5e50d571205f3672c553b17c0deb3b766dc414d562ffc210f407c7ba62e,어린 아기 가정집 돌봄은 처음이셨고 하루해보시고 아기를 3시간 반 안 고 있었더니 팔다리가 아파서 못하겠다고 하셨습니다. 아기랑 놀아줄 줄은 잘 모르시는 것 같았고 재우 고 일하시려 하는데 안 자니까 힘드셨던 것 같습니다. 그 외는 거의 욕도 있으셨고 많이 도와 주려 하는 마음도 있으셨습니다.,3,recruitReview,2020/01/16 21:20
75,b3845252f76923a5e8637d6af169fbb42f63607249fa24b88d7d454472b3b4da,09b89ec30f504b89e3102db9afb45641c7695ed075d48702a3ceb45741c8f5dc,아이가 처음엔 낯설어 했지만 3일째엔 깔깔 잘 웃고 잘 놀았어요~아쉬운 점은 장기로 해주시는 걸로 면접을 진행했으나 선생님의 진학과 생활 패턴이 갑자기 바빠지셔서 인연이 안 닿아 시터 구하실 때까지 조금 더 해주시기로 했는데 아이가 정들기 전에 저는 마무리를 원했습니다. 더 해주시려는 모습을 보이셨어요 그래도 3일 정도 해주셨는데 아쉬웠어요~,3,recruitReview,2020/01/19 10:51
76,6f66f43e0ea21297c62d4e8de852d8187ee11a87f48e4e99b44ead0808a52196,beeb52eabb5c2818ac0cd9ba716464e82a0efbfa17bb75d414c3bfcfb0772f38,"먼 곳까지 급하게 오시느라 감사했습니다만 펑크를 내실 거면 연락을 주시든지, 전화를 받든지 하셔야죠. 다른 가족 올 때까지 한 시간을 출근도 못하고 뭡니까.",1,recruitReview,2020/01/13 14:22
77,5b26758f99d4cd48ad146ccac14289e22b9d9e7f48ca5b79c5b93790eef159cc,211b26098dfe4d494b221ce1f1013876f4ec55c85337d93bf466bba136174c4d,갑작스러운 일 때문에 급하게 못하게 되었다고 해서 정말 죄송하네요 ㅜㅜ 아이와 행복한 20년 보내세요!,2,recruitReview,2020/01/14 0:46
78,211b26098dfe4d494b221ce1f1013876f4ec55c85337d93bf466bba136174c4d,5b26758f99d4cd48ad146ccac14289e22b9d9e7f48ca5b79c5b93790eef159cc,오늘 2시에 뵙기로 했는데 12시 36분에 고향 내려간다고 연락을 주셨네요. 신청해주셨던 다른 시터 분들 많았는데 현직 유치원 교사 하셔서 믿고 채용했으나 만나 뵙지 못했습니다,1,recruitReview,2020/01/12 13:40
79,ecc9d594396227af495d94fa005d22eb7f383dab2e1d7d867a574866899e1c76,b1c65c0c75abadef70792492337f9de77625a8b558fc7fbc6eb899ae94cf59a3,잠깐이었지만 아이가 밝고 잘 따라주어 재밌게 놀아줄 수 있었습니다 처음이라 미숙했던 점이 아쉬웠습니다,3,recruitReview,2020/01/22 19:05
80,090cae9dc4ad4da69e7a4749ff57cbcfeb290e5c051c786a6d4de6ac8be7b975,943d842608302734104b95df80bc989b4377ea60dd5ba2fd83028998896c53d5,어머니 임신하셔서 아이를 돌보게 되었는데 너무 착하고 귀엽고 어머니 겸손하십니다.,1,recruitReview,2020/01/14 17:07
81,ee61abd6e40de9afc9fcfabacf556f988f7236f29cbdb2bda57ca09af4bb15db,75ba6d78e637fd93751a9fb0149d2ce6873f5150935e7e73c65649abb7465c5c,수락은 하셨는데 아직 아무런 연락은 없으십니다,2,recruitReview,2020/01/13 0:24
82,7f79921f5ea0570f15ffb478451ef8f531f900b85d3cb2c5ae66abeeaff07360,d8ea73ae5ec6b170e626d9b9836086ffafd840d2634604f3a98b02871f87c6b7,돌보지 않았습니다.. 활동 전 너무 잦은 스케줄 변경으로 결국 활동이 성립되지 않았습니다,1,recruitReview,2020/01/19 23:13
83,b8c730fd041410880aa27b23fa71e033a844c6753dbe4cdcce47630919ffbbdd,358500d9645fc4aa1d41f6d8496a7bb33fdc1f55361ad321c7f6943ab1fd5dc6,"첫 만남이 주말이어서 집이 아닌 키즈카페에서 3시간 동안 유아 2명을 돌보았습니다. 어머님은 매우 친절하셨습니다. 하지만 일을 마무리하고 헤어질 때 연락을 주신다고 하셨는데, 아무런 연락이 오지 않았습니다.",2,recruitReview,2020/02/07 11:06
84,021fd793afe0fd99a9caf5a1fee4b99bd32c5c15ff304a88958ae1f5945fc87b,125a45653a6d289fd632322b938fc2e402b3c65774fa6ce0e9c755c51377e638,약속한 시간이 지나도 연락도 없고 오지도 않고 아기 맡기는 입장에서 첫 번째가 시간 약속 지키는 건데.. 책임감이 너무 없으시네요 맘시터 사이트 자체에 회의감이 들 정도네요 고객과의 약속이 이렇게 아무렇지도 않게 생각 들 정도의 교육을 시킨 건지.. 회비 약 29천 원 낸 이유를 모르겠네요,1,recruitReview,2020/01/18 11:21
85,27c26e7c04cc81b014bbd0b22ae502747855f2c862adb734080ba831d62e0d92,d45c8d0d36d7e77f44c775021e85f75936943a980dac429a9c26756da2c61a03,아기는 착해서 부모님은 배려가 너무 좋았습니다,1,recruitReview,2020/01/27 21:53
86,72e3f5caeff70258bbac31911f6040de8a5aee37279c6518bc1eb96760e66dbc,8e79a8afdf0a59d261f2124cea40cbbac4a39731940ff9f53a14a232071b71c3,신생아는 케어하시는 게 어려운 신듯 합니다.,1,recruitReview,2020/01/27 21:19
87,b8883abe1e3b80a2469c0f306a6ed39c058cb90302914ba39f3560e74f9a54df,10eb76289df9fd47cbd7e4e3ef868a967b9e31d29adb11269ca27fca831a17cc,네 친절하게 아이들과 놀아주고 시 간 약속을 잘 지키셨습니다,3,recruitReview,2020/01/16 5:54
88,35ad22e200df055b4d22f04619afcaf180bba877389ed85341921095378cca37,563c2aec904b2a75a8aac6e2fac3218428d2720e5c0279399df624759f0304e9,도대체 약속한 시간이 되어도 나타나지 않고 심지어 전화도 안 되네요. 6개월 아기가 둘이나 기 다리고 있는데 어쩌라고 잠수를 타는지 어이없네요. 정말 책임감 없는 사람입니다. 절대 고용하지 마세요!!!!!,1,recruitReview,2020/01/30 16:30
89,f860c829e9d4c35cf11cf4bbf905997e509160a9dfa1402f31709fb5cef4fddc,457796eab16d4c47a8c2233dc9077706a685700e32a05406a29031671ca494cd,시간 약속 잘 지켜주셨고 아기를 좋아하는 분이셨어요,3,recruitReview,2020/01/19 19:30
90,cd96f5e15c5a4e82adbf69aea689273b851f31499b0e32b65b1cc20fcd470248,e6b6fd1c1d9d7ca3f3fb10dc58a99a84549cd994ce830ba55b62c6eefb3dccc5,약속시간에 번호 차단 연락 두절 및 오지 않았습니다,1,recruitReview,2020/01/17 18:11
91,6ab0de61323600ffbb048bc1039e309e319faf8641ffe9e25186aeaaaf99cb71,04b4f76d9c6eb9b8ec7554c2636de148343be2bb1f207ad13002075f1a649600,아기가 귀여워요. 퇴근 시간대라 교통 소요시간이 많이 걸려 성립되지 못했어요,3,recruitReview,2020/01/16 20:31
92,f5ddcfd8ff9c1b908b24652f3560dcb3d88ca45608a871344b3a19b5036f86fe,b7818170c31edf0893ce7bb295b16440f5e2fb4211954204c4d84b6589ba6acc,수락 후에 지금까지 아무런 연락이 없었습니다,1,recruitReview,2020/01/16 17:31
93,4935cf06e0f491e35bbf2786cb640eb89b9b5c19805e9e73b75bff08095a3ac5,b92e211ba02366482bc3472ae27d66888ad5df3cb8fdc5af89ebbe0a5a23c9af,어머님께서 활동비 지급은 바로 해 주셨습니다 아이가 자는 모습이 너무 사랑스러웠습니다 10시~새벽 2시까지였는데 너무 늦게 들어오셔서 걱정을 많이 했습니다,3,recruitReview,2020/01/30 22:21
94,3d28ad15ac5b62d01c13148f1894c6f7836e987c5eef3ff3cfb61856cb1ea121,18d3392e4de7fb27c8dd228fc9d52633de66e7093d9b09d39c926f5cb6276f6f,전화 인터뷰 후 채용하였습니다. 근무 전날 문자로 다시 한 번 알려드리고 오시기로 하였으나 근무 날 당일 전화 연락 및 문자 답문조차 안 되고 안 오셨습니다. 혹시라도 무슨 큰일이 생긴 건 아닐까? 하루 종일 걱정했으나. 12시간 넘게 아무런 연락이 안 되네요. 채용하실 분들께 도움이 되었으면 해서 후기 적어 봅니다. 별 하나도 아깝네요.,1,recruitReview,2020/01/20 20:39
95,0e8212547efacfa68ec41d306be400202c9dfc272f939e81c427975b720747f9,407f0bc16017e6793124617c1fe956c4d4be59ce01bcedc6ee8b1b00434615bb,"아이들도 너무 귀여웠고, 어 마님도 연락으로 친절하게 하나하나 답해 주셨습니다!",3,recruitReview,2020/01/20 17:46
96,94658d73cd6245b50b1805391073b4b9292fcf5c4a56f39318d21a2aa0119288,f4a97c26d9e095ebdcf6000745bd790b7794c8e7b84f53cc7a1070410b75b452,28일부터 풀타임으로 일하기로 하시고 아이와 낯을 익히려 고 어제 두 시간 잠깐 보고 가시고는 오늘 갑자기 점심 문제를 생각 못 했다며 못한다고 문자를 보내셨습니다. 그래서 경험이 없으셔서 그럴 수도 있다 싶어 그럼 오후 시간만 가능하냐고 말씀드렸더니 오늘 다른데 면접 보시고 일을 시작하셨다는군요. 제가 직장 맘인데 갑자기 아이 돌봐주실 분이 필요해서 구 한 거고 하시겠다고 하여 다른 분들 다 거절하고 약속을 한 건데 이런 경우 없는 행동에 너무 난감하고 당황스럽네요. 다른 분들은 피해 없으시면 좋겠네요. 저는 당장 구해지지도 않고 큰일인데.. 배려 없고 매너 없는 행동은 안 하시길 바랍니다,1,recruitReview,2020/01/22 20:16
97,61fe8501fccd1563473738ecc41a6fbfa8f8c370cf7c5e7ce3f745bffce32506,736b48539fe94cf4b1da2e211fd2bf062222c68e3f1094026650001f29adecfd,"3일정도 일하셨는데 3일동안은 사진촬영을 하면서 아이와 놀이활동 및 성향에 대해서 잘 얘기해주셨습니다. 시터선생님으로 나쁘지않았지만 갑자기 그만둔다면서 본인문자및 계좌번호를 일방적으로 보냈고 그에 대해서 전화통화를 시도했지만 전화도 받지 않을뿐더러 문자도 답장도 안해주시더군요.
어떤 문제에 있을때 개선할 점에 대해서 충분히 얘기하겠다는 말씀을 했는데도 불구하고 
일방적으로 연락을 끊은것은 일을 맺고 끊음에 있어서 참...어이가 없다는 생각이 드는군요.

워킹맘으로서 너무 당황하고 어찌할까 ..멘붕인 상태에서 사람을 구할 시간을 주지 않은체
일방적으로 연락을 끊은 상황은 받아들여지지않네요.

그리고 하기 싫다고 말만해도 이해하는데 싫다는 이유아닌이유를 몇가지를 일방적으로 보냈습니다. 첫째, 저없을때 저희엄마가 중간에  보냈다는이유(할머니와 같이 산다고 제 소개서에 나와있습니다. 그건 기분나빴을 거 같아서 그 후에 사과의 문자를 드렸건만, 답장이 없네요)

둘째 처음 만나서 발레학원을 보내야한다는 말을 드렸는데 걸어서 10분거리,차로 5분거리
말씀을 드렸는데 그것 또한 차로 보내도 된다고 했더니 안전장치도 없는데  미리 말해주지않았다고 그걸 불만사항으로 일방적인 문자로 보냈습니다.

첫날 만날때 불만사항을 말씀해주시지 않고 3일째 일방적인 통보가 어떻게 그만둘 사유가 될까요?

셋째, 집이 춥데요.. 저희집 지역난방 80평대 아파트 춥습니다. 미리 난방을 켜야하고 키면
하루종일 틀어놔도 되는데  아무도 없는집에 아이와 시터선생님이 하원후 보일러 켜고 데피는데 시간이 걸리기에  에 추운것은 이해가 갑니다. 
근데 그게 그만둘 사유가 될까요?  합리적인 사유가 될까요??

넷째, 아이가 자기기준에 산만해서 싫다네요.  
저는 만4세 아이가 산만의 기준은 뭔지 모르겠지만 산만해서 싫다고 한다면
자폐아나 발달장애아처럼 가만히 몇시간씩 한자리에 앉아있어야 정상인가요?
마지막에 아이가 자기 기준에 안맞는다고 했을때 
어이가 없더군요.

저희 아이 49개월때 아이큐 테스트 148 나오고 32개월에 한글 떼서 책을 스스로 읽는아이에게
할말인지.....
그냥 일을 하기 싫다고 하면 되지 멀쩡한 아이  산만하고 정신사나운 아이로 만들고...
그럼에도 불구하고 저희 아이는 선생님이 좋다고 합니다. 
아이들은 순수하지요. 

순수한 의도로 생각하고 접근했다간 뒷통수 치더군요.",1,recruitReview,2020/01/26 16:41
